Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,A,1,H,3,A,78.0,3.8,3.733,6.690,32.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,80.0,3.82,3.753,6.710,30.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,82.0,3.84,3.772,6.730,29.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,84.0,3.86,3.792,6.750,29.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,86.0,3.88,3.812,6.770,29.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,88.0,3.9,3.831,6.790,30.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,90.0,3.92,3.851,6.810,28.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,92.0,3.94,3.871,6.830,29.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,94.0,3.96,3.890,6.850,33.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,96.0,3.98,3.910,6.870,32.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,98.0,4,3.929,6.890,32.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,100.0,4.02,3.949,6.910,37.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,102.0,4.04,3.969,6.930,35.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,104.0,4.06,3.988,6.950,33.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,106.0,4.08,4.008,6.970,36.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,108.0,4.1,4.028,6.990,33.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,110.0,4.12,4.047,7.010,31.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,112.0,4.14,4.067,7.030,37.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,114.0,4.16,4.087,7.050,37.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,116.0,4.18,4.106,7.070,35.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,118.0,4.2,4.126,7.090,32.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,120.0,4.22,4.146,7.110,33.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,122.0,4.24,4.165,7.130,33.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,124.0,4.26,4.185,7.150,38.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,126.0,4.28,4.204,7.170,36.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,128.0,4.3,4.224,7.190,41.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,130.0,4.32,4.244,7.210,41.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,132.0,4.34,4.263,7.230,43.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,134.0,4.36,4.283,7.250,45.67,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,136.0,4.38,4.303,7.270,54.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,138.0,4.4,4.322,7.290,54.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,140.0,4.42,4.342,7.310,57.33,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,3,A,142.0,4.44,4.362,7.330,49.00,,,,,SHMSL,2019-02-26 13:54:42,SHLF9762751,113089181,,,
379,U1533,A,1,H,4,A,2.0,4.55,4.470,7.440,40.33,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48284721-379-U1533A-1H-4-A_20190226080728.MSPOINT,379-MSPOINT-48284701-raw_379-u1533a-1h-4-a_1902260807283_mspoint..csv,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,4.0,4.57,4.489,7.460,60.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,6.0,4.59,4.509,7.480,62.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,8.0,4.61,4.529,7.500,57.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,10.0,4.63,4.548,7.520,49.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,12.0,4.65,4.568,7.540,50.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,14.0,4.67,4.588,7.560,50.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,16.0,4.69,4.607,7.580,50.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,18.0,4.71,4.627,7.600,49.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,20.0,4.73,4.647,7.620,43.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,22.0,4.75,4.666,7.640,47.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,24.0,4.77,4.686,7.660,47.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,26.0,4.79,4.706,7.680,47.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,28.0,4.81,4.725,7.700,49.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,30.0,4.83,4.745,7.720,49.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,32.0,4.85,4.764,7.740,45.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,34.0,4.87,4.784,7.760,44.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,36.0,4.89,4.804,7.780,47.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,38.0,4.91,4.823,7.800,48.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,40.0,4.93,4.843,7.820,44.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,42.0,4.95,4.863,7.840,38.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,44.0,4.97,4.882,7.860,37.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,46.0,4.99,4.902,7.880,39.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,48.0,5.01,4.922,7.900,35.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,50.0,5.03,4.941,7.920,33.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,52.0,5.05,4.961,7.940,32.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,54.0,5.07,4.981,7.960,31.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,56.0,5.09,5.000,7.980,35.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,58.0,5.11,5.020,8.000,28.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,60.0,5.13,5.040,8.020,24.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,62.0,5.15,5.059,8.040,26.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,64.0,5.17,5.079,8.060,29.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,66.0,5.19,5.099,8.080,29.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,68.0,5.21,5.118,8.100,27.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,70.0,5.23,5.138,8.120,26.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,72.0,5.25,5.158,8.140,25.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,74.0,5.27,5.177,8.160,24.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,76.0,5.29,5.197,8.180,25.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,78.0,5.31,5.217,8.200,24.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,80.0,5.33,5.236,8.220,160.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,82.0,5.35,5.256,8.240,734.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,84.0,5.37,5.276,8.260,36.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,86.0,5.39,5.295,8.280,29.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,88.0,5.41,5.315,8.300,32.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,90.0,5.43,5.335,8.320,33.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,92.0,5.45,5.354,8.340,33.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,94.0,5.47,5.374,8.360,34.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,96.0,5.49,5.393,8.380,35.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,98.0,5.51,5.413,8.400,35.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,100.0,5.53,5.433,8.420,33.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,102.0,5.55,5.452,8.440,35.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,104.0,5.57,5.472,8.460,38.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,106.0,5.59,5.492,8.480,39.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,108.0,5.61,5.511,8.500,46.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,110.0,5.63,5.531,8.520,52.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,112.0,5.65,5.551,8.540,57.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,114.0,5.67,5.570,8.560,73.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,116.0,5.69,5.590,8.580,76.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,118.0,5.71,5.610,8.600,52.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,120.0,5.73,5.629,8.620,209.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,122.0,5.75,5.649,8.640,72.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,124.0,5.77,5.669,8.660,64.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,126.0,5.79,5.688,8.680,69.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,128.0,5.81,5.708,8.700,69.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,130.0,5.83,5.728,8.720,75.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,132.0,5.85,5.747,8.740,71.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,134.0,5.87,5.767,8.760,87.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,136.0,5.89,5.787,8.780,94.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,138.0,5.91,5.806,8.800,85.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,140.0,5.93,5.826,8.820,88.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,142.0,5.95,5.846,8.840,83.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,144.0,5.97,5.865,8.860,71.00,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,146.0,5.99,5.885,8.880,62.33,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,4,A,148.0,6.01,5.905,8.900,72.67,,,,,SHMSL,2019-02-26 14:07:28,SHLF9762781,113089951,,,
379,U1533,A,1,H,5,A,2.0,6.06,5.954,8.950,24.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48285591-379-U1533A-1H-5-A_20190226082957.MSPOINT,379-MSPOINT-48285571-raw_379-u1533a-1h-5-a_1902260829573_mspoint..csv,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,4.0,6.08,5.973,8.970,79.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,6.0,6.1,5.993,8.990,84.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,8.0,6.12,6.013,9.010,79.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,10.0,6.14,6.032,9.030,73.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,12.0,6.16,6.052,9.050,72.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,14.0,6.18,6.071,9.070,89.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,16.0,6.2,6.091,9.090,90.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,18.0,6.22,6.111,9.110,89.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,20.0,6.24,6.130,9.130,86.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,22.0,6.26,6.150,9.150,82.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,24.0,6.28,6.170,9.170,81.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,26.0,6.3,6.189,9.190,83.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,28.0,6.32,6.209,9.210,79.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,30.0,6.34,6.229,9.230,79.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,32.0,6.36,6.248,9.250,76.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,34.0,6.38,6.268,9.270,64.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,36.0,6.4,6.287,9.290,69.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,38.0,6.42,6.307,9.310,71.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,40.0,6.44,6.327,9.330,79.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,42.0,6.46,6.346,9.350,84.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,44.0,6.48,6.366,9.370,73.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,46.0,6.5,6.386,9.390,86.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,48.0,6.52,6.405,9.410,58.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,50.0,6.54,6.425,9.430,68.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,52.0,6.56,6.445,9.450,64.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,54.0,6.58,6.464,9.470,60.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,56.0,6.6,6.484,9.490,58.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,58.0,6.62,6.503,9.510,59.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,60.0,6.64,6.523,9.530,56.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,62.0,6.66,6.543,9.550,60.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,64.0,6.68,6.562,9.570,60.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,66.0,6.7,6.582,9.590,58.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,68.0,6.72,6.602,9.610,57.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,70.0,6.74,6.621,9.630,55.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,72.0,6.76,6.641,9.650,57.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,74.0,6.78,6.661,9.670,58.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,76.0,6.8,6.680,9.690,58.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,78.0,6.82,6.700,9.710,57.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,80.0,6.84,6.720,9.730,48.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,82.0,6.86,6.739,9.750,52.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,84.0,6.88,6.759,9.770,58.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,86.0,6.9,6.778,9.790,52.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,88.0,6.92,6.798,9.810,48.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,90.0,6.94,6.818,9.830,46.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,92.0,6.96,6.837,9.850,50.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,94.0,6.98,6.857,9.870,46.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,96.0,7,6.877,9.890,44.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,98.0,7.02,6.896,9.910,40.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,100.0,7.04,6.916,9.930,40.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,102.0,7.06,6.936,9.950,37.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,104.0,7.08,6.955,9.970,36.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,106.0,7.1,6.975,9.990,36.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,108.0,7.12,6.994,10.010,42.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,110.0,7.14,7.014,10.030,37.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,112.0,7.16,7.034,10.050,34.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,114.0,7.18,7.053,10.070,39.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,116.0,7.2,7.073,10.090,39.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,118.0,7.22,7.093,10.110,34.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,120.0,7.24,7.112,10.130,33.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,122.0,7.26,7.132,10.150,33.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,124.0,7.28,7.152,10.170,33.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,126.0,7.3,7.171,10.190,34.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,128.0,7.32,7.191,10.210,33.33,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,130.0,7.34,7.210,10.230,34.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,132.0,7.36,7.230,10.250,34.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,134.0,7.38,7.250,10.270,33.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,136.0,7.4,7.269,10.290,34.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,138.0,7.42,7.289,10.310,33.00,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,140.0,7.44,7.309,10.330,33.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,5,A,142.0,7.46,7.328,10.350,35.67,,,,,SHMSL,2019-02-26 14:29:57,SHLF9762811,113090251,,,
379,U1533,A,1,H,6,A,2.0,7.55,7.417,10.440,11.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48286401-379-U1533A-1H-6-A_20190226084301.MSPOINT,379-MSPOINT-48286341-raw_379-u1533a-1h-6-a_1902260843013_mspoint..csv,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,4.0,7.57,7.436,10.460,48.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,6.0,7.59,7.456,10.480,44.33,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
379,U1533,A,1,H,6,A,8.0,7.61,7.476,10.500,42.00,,,,,SHMSL,2019-02-26 14:43:01,SHLF9762841,113090501,,,
