Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,D,5,H,3,A,2.0,33.54,33.540,40.850,45.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48436941-379-U1533D-5H-3-A_20190301082909.MSPOINT,379-MSPOINT-48436921-raw_379-u1533d-5h-3-a_1903010829093_mspoint..csv,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,4.0,33.56,33.560,40.870,100.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,6.0,33.58,33.580,40.890,108.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,8.0,33.6,33.600,40.910,100.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,10.0,33.62,33.620,40.930,107.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,12.0,33.64,33.640,40.950,93.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,14.0,33.66,33.660,40.970,82.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,16.0,33.68,33.680,40.990,76.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,18.0,33.7,33.700,41.010,85.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,20.0,33.72,33.720,41.030,83.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,22.0,33.74,33.740,41.050,79.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,24.0,33.76,33.760,41.070,76.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,26.0,33.78,33.780,41.090,75.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,28.0,33.8,33.800,41.110,74.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,30.0,33.82,33.820,41.130,75.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,32.0,33.84,33.840,41.150,78.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,34.0,33.86,33.860,41.170,59.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,36.0,33.88,33.880,41.190,55.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,38.0,33.9,33.900,41.210,51.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,40.0,33.92,33.920,41.230,40.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,42.0,33.94,33.940,41.250,39.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,44.0,33.96,33.960,41.270,36.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,46.0,33.98,33.980,41.290,47.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,48.0,34,34.000,41.310,57.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,50.0,34.02,34.020,41.330,63.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,52.0,34.04,34.040,41.350,65.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,54.0,34.06,34.060,41.370,66.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,56.0,34.08,34.080,41.390,68.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,58.0,34.1,34.100,41.410,69.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,60.0,34.12,34.120,41.430,72.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,62.0,34.14,34.140,41.450,73.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,64.0,34.16,34.160,41.470,74.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,66.0,34.18,34.180,41.490,80.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,68.0,34.2,34.200,41.510,85.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,70.0,34.22,34.220,41.530,92.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,72.0,34.24,34.240,41.550,90.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,74.0,34.26,34.260,41.570,96.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,76.0,34.28,34.280,41.590,94.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,78.0,34.3,34.300,41.610,86.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,80.0,34.32,34.320,41.630,73.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,82.0,34.34,34.340,41.650,69.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,84.0,34.36,34.360,41.670,79.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,86.0,34.38,34.380,41.690,62.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,88.0,34.4,34.400,41.710,60.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,90.0,34.42,34.420,41.730,57.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,92.0,34.44,34.440,41.750,59.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,94.0,34.46,34.460,41.770,58.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,96.0,34.48,34.480,41.790,62.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,98.0,34.5,34.500,41.810,39.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,100.0,34.52,34.520,41.830,61.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,102.0,34.54,34.540,41.850,60.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,104.0,34.56,34.560,41.870,61.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,106.0,34.58,34.580,41.890,63.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,108.0,34.6,34.600,41.910,59.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,110.0,34.62,34.620,41.930,59.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,112.0,34.64,34.640,41.950,62.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,114.0,34.66,34.660,41.970,63.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,116.0,34.68,34.680,41.990,66.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,118.0,34.7,34.700,42.010,73.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,120.0,34.72,34.720,42.030,76.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,122.0,34.74,34.740,42.050,77.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,124.0,34.76,34.760,42.070,76.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,126.0,34.78,34.780,42.090,74.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,128.0,34.8,34.800,42.110,68.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,130.0,34.82,34.820,42.130,63.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,132.0,34.84,34.840,42.150,61.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,134.0,34.86,34.860,42.170,55.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,136.0,34.88,34.880,42.190,43.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,138.0,34.9,34.900,42.210,33.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,140.0,34.92,34.920,42.230,37.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,142.0,34.94,34.940,42.250,40.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,144.0,34.96,34.960,42.270,68.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,146.0,34.98,34.980,42.290,80.00,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,148.0,35,35.000,42.310,73.67,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,3,A,150.0,35.02,35.020,42.330,78.33,,,,,SHMSL,2019-03-01 14:29:09,SHLF9779641,113207511,,,
379,U1533,D,5,H,4,A,2.0,35.05,35.050,42.360,18.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48437611-379-U1533D-5H-4-A_20190301084223.MSPOINT,379-MSPOINT-48437591-raw_379-u1533d-5h-4-a_1903010842233_mspoint..csv,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,4.0,35.07,35.070,42.380,69.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,6.0,35.09,35.090,42.400,82.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,8.0,35.11,35.110,42.420,82.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,10.0,35.13,35.130,42.440,93.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,12.0,35.15,35.150,42.460,108.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,14.0,35.17,35.170,42.480,132.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,16.0,35.19,35.190,42.500,196.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,18.0,35.21,35.210,42.520,154.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,20.0,35.23,35.230,42.540,146.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,22.0,35.25,35.250,42.560,105.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,24.0,35.27,35.270,42.580,124.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,26.0,35.29,35.290,42.600,107.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,28.0,35.31,35.310,42.620,84.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,30.0,35.33,35.330,42.640,78.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,32.0,35.35,35.350,42.660,92.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,34.0,35.37,35.370,42.680,100.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,36.0,35.39,35.390,42.700,115.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,38.0,35.41,35.410,42.720,123.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,40.0,35.43,35.430,42.740,117.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,42.0,35.45,35.450,42.760,102.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,44.0,35.47,35.470,42.780,104.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,46.0,35.49,35.490,42.800,109.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,48.0,35.51,35.510,42.820,95.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,50.0,35.53,35.530,42.840,97.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,52.0,35.55,35.550,42.860,69.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,54.0,35.57,35.570,42.880,38.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,56.0,35.59,35.590,42.900,67.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,58.0,35.61,35.610,42.920,67.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,60.0,35.63,35.630,42.940,69.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,62.0,35.65,35.650,42.960,64.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,64.0,35.67,35.670,42.980,58.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,66.0,35.69,35.690,43.000,52.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,68.0,35.71,35.710,43.020,49.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,70.0,35.73,35.730,43.040,48.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,72.0,35.75,35.750,43.060,51.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,74.0,35.77,35.770,43.080,52.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,76.0,35.79,35.790,43.100,50.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,78.0,35.81,35.810,43.120,49.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,80.0,35.83,35.830,43.140,50.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,82.0,35.85,35.850,43.160,57.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,84.0,35.87,35.870,43.180,59.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,86.0,35.89,35.890,43.200,57.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,88.0,35.91,35.910,43.220,55.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,90.0,35.93,35.930,43.240,59.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,92.0,35.95,35.950,43.260,59.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,94.0,35.97,35.970,43.280,55.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,96.0,35.99,35.990,43.300,56.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,98.0,36.01,36.010,43.320,60.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,100.0,36.03,36.030,43.340,64.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,102.0,36.05,36.050,43.360,65.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,104.0,36.07,36.070,43.380,68.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,106.0,36.09,36.090,43.400,64.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,108.0,36.11,36.110,43.420,67.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,110.0,36.13,36.130,43.440,72.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,112.0,36.15,36.150,43.460,74.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,114.0,36.17,36.170,43.480,82.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,116.0,36.19,36.190,43.500,73.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,118.0,36.21,36.210,43.520,66.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,120.0,36.23,36.230,43.540,67.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,122.0,36.25,36.250,43.560,70.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,124.0,36.27,36.270,43.580,67.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,126.0,36.29,36.290,43.600,70.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,128.0,36.31,36.310,43.620,68.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,130.0,36.33,36.330,43.640,72.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,132.0,36.35,36.350,43.660,117.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,134.0,36.37,36.370,43.680,68.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,136.0,36.39,36.390,43.700,57.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,138.0,36.41,36.410,43.720,57.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,140.0,36.43,36.430,43.740,57.67,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,142.0,36.45,36.450,43.760,58.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,144.0,36.47,36.470,43.780,59.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,146.0,36.49,36.490,43.800,60.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,148.0,36.51,36.510,43.820,62.33,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,4,A,150.0,36.53,36.530,43.840,58.00,,,,,SHMSL,2019-03-01 14:42:23,SHLF9779671,113208111,,,
379,U1533,D,5,H,5,A,2.0,36.57,36.570,43.880,21.33,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48438021-379-U1533D-5H-5-A_20190301085645.MSPOINT,379-MSPOINT-48438001-raw_379-u1533d-5h-5-a_1903010856453_mspoint..csv,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,4.0,36.59,36.590,43.900,74.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,6.0,36.61,36.610,43.920,80.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,8.0,36.63,36.630,43.940,84.33,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,10.0,36.65,36.650,43.960,86.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,12.0,36.67,36.670,43.980,121.67,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,14.0,36.69,36.690,44.000,80.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,16.0,36.71,36.710,44.020,53.33,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,18.0,36.73,36.730,44.040,80.33,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,20.0,36.75,36.750,44.060,79.67,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,22.0,36.77,36.770,44.080,86.67,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,24.0,36.79,36.790,44.100,91.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,26.0,36.81,36.810,44.120,88.33,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,28.0,36.83,36.830,44.140,81.33,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,30.0,36.85,36.850,44.160,83.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,32.0,36.87,36.870,44.180,89.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,34.0,36.89,36.890,44.200,58.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,36.0,36.91,36.910,44.220,86.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,38.0,36.93,36.930,44.240,84.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,40.0,36.95,36.950,44.260,91.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,42.0,36.97,36.970,44.280,98.67,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,44.0,36.99,36.990,44.300,95.67,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,46.0,37.01,37.010,44.320,93.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,48.0,37.03,37.030,44.340,86.33,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,50.0,37.05,37.050,44.360,93.67,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,52.0,37.07,37.070,44.380,73.33,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,54.0,37.09,37.090,44.400,72.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,56.0,37.11,37.110,44.420,64.33,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,58.0,37.13,37.130,44.440,63.67,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,60.0,37.15,37.150,44.460,69.33,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,62.0,37.17,37.170,44.480,71.00,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
379,U1533,D,5,H,5,A,64.0,37.19,37.190,44.500,69.67,,,,,SHMSL,2019-03-01 14:56:45,SHLF9779701,113208281,,,
